tweet,created_at,id
"Ha llegado el momento de movilizarnos. 
Porque cuando las personas progresistas queremos algo con todas nuestras fuerzas, no hay quien nos pare. 
Y ahora queremos que España siga avanzando.

Este domingo, nuestro país se juega mucho. 
Este domingo, #VotaConElCorazón/❤
#VotaPSOE https://t.co/VinhBfwGZc",Fri Nov 08 10:46:35 +0000 2019,1192755287737978880
"España está hoy ante una encrucijada: 
-Moderación o radicalismo.
-Gobierno progresista o la derecha con la ultraderecha.
-Gobierno fuerte o bloqueo. 

Es importante estabilizar la política española en torno al único partido con un proyecto de país: el @PSOE. #SánchezLosDesayunos https://t.co/i5KJ1YB74T",Fri Nov 08 10:11:03 +0000 2019,1192746343166627841
"Ayer en la Asamblea de Madrid la ultraderecha arrastró a PP y Cs en sentido contrario a la Constitución y la Transición, aprobando una declaración que plantea la ilegalización de partidos políticos. Estamos estudiando llevar esa declaración al Constitucional. #SánchezLosDesayunos https://t.co/Xrb9OwFneT",Fri Nov 08 09:59:31 +0000 2019,1192743441790308352
"Repasamos también la actualidad política en unos minutos con @xabierfortes en @Desayunos_tve. 

Más  cerca de lograr una nueva victoria del @psoe y poner en marcha un Gobierno fuerte y progresista.

En directo en:
https://t.co/ZLjqboE7Wg
#SánchezLosDesayunos https://t.co/H8auMlpvGl",Fri Nov 08 08:23:30 +0000 2019,1192719281206812674
"Cuanta más fuerza tenga el primer partido, cuanta más fuerza nos den el domingo los españoles y españolas con su voto, menos excusas tendrán el resto para bloquear un Gobierno.

Votemos el #10N por un Gobierno progresista fuerte, estable y moderado, para frenar a los extremismos. https://t.co/9rgU4iz9yf",Fri Nov 08 08:19:15 +0000 2019,1192718207708225536
"El #10N se desbloquea concentrando el voto en la única opción que puede garantizar un Gobierno: el @PSOE. 

Si ganamos las elecciones, las fuerzas políticas democráticas nacionales tendrán en 48h una propuesta del PSOE para desbloquear nuestro país y garantizar la gobernabilidad. https://t.co/u6x9wg8LSh",Fri Nov 08 08:09:55 +0000 2019,1192715862194761728
"#BuenosDías, empezamos en unos minutos, junto a @AngelsBarcelo, en la @La_SER. Estamos en la recta final para decir sí, SÍ al avance frente al bloqueo.

¡Os espero! ⤵️
https://t.co/vdSwuIJypP
#AhoraSí #VotaPSOE https://t.co/vLHi0bHq1I",Fri Nov 08 06:42:12 +0000 2019,1192693785798557696
"Avancemos juntos y juntas a partir del #10N.
En dignidad e igualdad, en derechos, libertades y oportunidades. Por vosotras, por nuestras hijas y nuestras madres. Por todas y todos. Es nuestro proyecto, el que ha defendido @mjmonteroc en el debate de hoy. #ÚltimaOportunidadL6 https://t.co/BNLJsXsH8M",Fri Nov 08 00:02:53 +0000 2019,1192593296268447745
"Europa is vrijheid, vrede en vooruitgang. Het behoud van deze waarden in Catalonie op dit moment staat gelijk aan de bescherming van het open en democratische Europa dat wij verdedigen.

https://t.co/983mnKgN7E",Thu Nov 07 20:33:44 +0000 2019,1192540659422507008
"L'Europa è libertà, pace e progresso. Preservare questi valori in Catalogna oggi significa proteggere l'Europa aperta e democratica che difendiamo.

https://t.co/3QOzEBx0zl",Thu Nov 07 20:26:15 +0000 2019,1192538776356171778
"Europe is freedom, peace and progress. Preserving these values in Catalonia today means protecting the open and democratic Europe that we stand for.

https://t.co/uUvnnbLGVo",Thu Nov 07 20:18:34 +0000 2019,1192536844916928513
"Este domingo podemos frenar a quienes defienden el franquismo, el machismo, la homofobia y el racismo. Podemos hacer que haya Gobierno, lograr que nuestro país avance. 

El domingo podemos hacer todo eso con un solo gesto: votando al @PSOE.
#AhoraSí/❤ #VotaPSOE 🌹 https://t.co/dZbilMEuQZ",Thu Nov 07 20:03:58 +0000 2019,1192533169876164611
"El bloqueo es el principal problema del país. Porque si no tenemos Gobierno no podremos resolver los problemas reales de la gente. 

El domingo solo hay 2 opciones: votar al @PSOE para que haya Gobierno o votar a cualquier otro partido y seguir con el bloqueo.
#AhoraSí #VotaPSOE https://t.co/8htlo1JEFG",Thu Nov 07 19:47:03 +0000 2019,1192528912821182464
