tweet,created_at,id
"No puedo entender que haya partidos que quieran salir de la Unión Europea. El PP quiere permanecer y ser influyente; es la salvaguarda para el campo, las infraestructruras, los fondos para el empleo juvenil, Erasmus, el comercio, las exportaciones… el mejor futuro para España. https://t.co/2lNVtdEVCv",Fri Nov 08 16:13:08 +0000 2019,1192837467398950914
"Con un Gobierno del PP los pensionistas pueden estar tranquilos. Lo más irresponsable es congelar pensiones y quebrar el Sistema como con el PSOE. El PP las revalorizó 16% de media; y subió 1,6% las medias, 3% mínimas, 7% viudedad y el complemento por maternidad hasta un 15% más. https://t.co/Z93K0ObM8L",Fri Nov 08 16:00:30 +0000 2019,1192834285490835458
"El voto patriótico es al PP para un cambio urgente en España. No vale llegar a la siguiente, ya pasó en 2008 y puede volver a costar 3mill. de parados, pensiones congeladas, sueldos de funcionarios bajados, jóvenes emigrando y 1.000€ impuestos más al año de media a cada español. https://t.co/mnUGCtNr53",Fri Nov 08 10:38:03 +0000 2019,1192753139574804480
Sánchez deja claro que su hoja de ruta es otra vez el Gobierno Frankenstein. El PP deja claro que no facilitará un Gobierno de Sánchez y que con un escaño más se presentará a la investidura para desbloquear la situación y resolver la crisis económica y el desafío independentista. https://t.co/Hk2MrIsz20,Fri Nov 08 10:27:16 +0000 2019,1192750428292886528
"Esto es como estar en una final de un partido de fútbol, solo puede ganar el PP o el PSOE. Cualquier voto a Vox o a Cs sería como un gol en propia puerta para el centro derecha. Apelo a los votantes que en abril, fragmentando el voto, hicieron ganar a Sánchez. https://t.co/RPiyknqOKc",Fri Nov 08 10:19:11 +0000 2019,1192748393505923073
"El Partido Popular no va a facilitar una investidura de Pedro Sánchez. Somos lo opuesto, la alternativa, los que vamos a ganarle el #10N para desbloquear España, frenar el desafío independentista y parar la crisis económica que ni él ya puede negar. 

#PorTodoLoQueNosUne. https://t.co/I0fXK7Pr1q",Thu Nov 07 22:35:52 +0000 2019,1192571394896416769
"Si nos hubiésemos unido en abril, estaríamos gobernando. No repitamos lo mismo. Estoy convencido de que la mayoría de los españoles se quieren unir en el amor a España y buscan un partido que lo haga posible. Ese punto de unión es el PP, el único que puede ganar a Sánchez. https://t.co/nWO4OTe4rz",Thu Nov 07 21:24:30 +0000 2019,1192553437583618061
Los valencianos saben que cuentan con mi compromiso para garantizar una adecuada financiación y sin agravios como hace el PSOE; acabar el Corredor Mediterráneo; apoyar a la industria del motor y electrointensiva; y una buena negociación en Europa para el sector de los cítricos. https://t.co/MXv3HUdxIM,Thu Nov 07 21:06:52 +0000 2019,1192548997753450510
"Sánchez ha naufragado y su única tabla de salvación sería la fragmentación del centro derecha. Este Gobierno es un Titanic y pretende que la orquesta siga sonando con propaganda, engaños y mentiras. Hay que rescatar a España del naufragio y el bote salvavidas es el PP.

#10N https://t.co/0cs9rN5lxh",Thu Nov 07 20:11:32 +0000 2019,1192535075608547330
"Propongo la implantación de la FP Dual en toda España, un cheque-formación de 430€ para alumnos que se quieran formar en capacitación profesional, ampliación a 24 meses la tarifa plana para emprendedores menores de 30 años, exenciones fiscales y ayudas vivienda para los jóvenes. https://t.co/2ikKK7pbh0",Thu Nov 07 18:05:19 +0000 2019,1192503310412079105
